"category","month","year","date","count"
"Accessible","Jan",2013,Jan 2013,1
"Accessible","Jan",2014,Jan 2014,25
"Accessible","Jan",2015,Jan 2015,75
"Accessible","Jan",2016,Jan 2016,6
"Accessible","Jan",2017,Jan 2017,54
"Accessible","Jan",2018,Jan 2018,102
"Accessible","Jan",2019,Jan 2019,1
"Accessible","Feb",2014,Feb 2014,50
"Accessible","Feb",2015,Feb 2015,51
"Accessible","Feb",2016,Feb 2016,13
"Accessible","Feb",2017,Feb 2017,78
"Accessible","Feb",2018,Feb 2018,90
"Accessible","Feb",2019,Feb 2019,1
"Accessible","Mar",2013,Mar 2013,1
"Accessible","Mar",2014,Mar 2014,74
"Accessible","Mar",2015,Mar 2015,51
"Accessible","Mar",2016,Mar 2016,14
"Accessible","Mar",2017,Mar 2017,77
"Accessible","Mar",2018,Mar 2018,150
"Accessible","Mar",2019,Mar 2019,1
"Accessible","Apr",2014,Apr 2014,89
"Accessible","Apr",2015,Apr 2015,58
"Accessible","Apr",2016,Apr 2016,32
"Accessible","Apr",2017,Apr 2017,84
"Accessible","Apr",2018,Apr 2018,136
"Accessible","May",2013,May 2013,5
"Accessible","May",2014,May 2014,77
"Accessible","May",2015,May 2015,74
"Accessible","May",2016,May 2016,105
"Accessible","May",2017,May 2017,112
"Accessible","May",2018,May 2018,165
"Accessible","Jun",2013,Jun 2013,5
"Accessible","Jun",2014,Jun 2014,55
"Accessible","Jun",2015,Jun 2015,100
"Accessible","Jun",2016,Jun 2016,173
"Accessible","Jun",2017,Jun 2017,173
"Accessible","Jun",2018,Jun 2018,287
"Accessible","Jul",2013,Jul 2013,2
"Accessible","Jul",2014,Jul 2014,71
"Accessible","Jul",2015,Jul 2015,163
"Accessible","Jul",2016,Jul 2016,210
"Accessible","Jul",2017,Jul 2017,271
"Accessible","Jul",2018,Jul 2018,287
"Accessible","Aug",2013,Aug 2013,2
"Accessible","Aug",2014,Aug 2014,83
"Accessible","Aug",2015,Aug 2015,115
"Accessible","Aug",2016,Aug 2016,230
"Accessible","Aug",2017,Aug 2017,336
"Accessible","Aug",2018,Aug 2018,328
"Accessible","Sep",2013,Sep 2013,5
"Accessible","Sep",2014,Sep 2014,54
"Accessible","Sep",2015,Sep 2015,38
"Accessible","Sep",2016,Sep 2016,131
"Accessible","Sep",2017,Sep 2017,169
"Accessible","Sep",2018,Sep 2018,245
"Accessible","Oct",2013,Oct 2013,1
"Accessible","Oct",2014,Oct 2014,79
"Accessible","Oct",2015,Oct 2015,27
"Accessible","Oct",2016,Oct 2016,59
"Accessible","Oct",2017,Oct 2017,143
"Accessible","Oct",2018,Oct 2018,272
"Accessible","Nov",2013,Nov 2013,1
"Accessible","Nov",2014,Nov 2014,83
"Accessible","Nov",2015,Nov 2015,11
"Accessible","Nov",2016,Nov 2016,52
"Accessible","Nov",2017,Nov 2017,117
"Accessible","Nov",2018,Nov 2018,156
"Accessible","Dec",2014,Dec 2014,72
"Accessible","Dec",2015,Dec 2015,12
"Accessible","Dec",2016,Dec 2016,43
"Accessible","Dec",2017,Dec 2017,77
"Accessible","Dec",2018,Dec 2018,63
"Accessible",NA,NA,NA,3250
"Anchor Parks","Jan",2017,Jan 2017,3
"Anchor Parks","Feb",2017,Feb 2017,2
"Anchor Parks","Apr",2017,Apr 2017,1
"Anchor Parks","May",2017,May 2017,1
"Anchor Parks","Nov",2016,Nov 2016,5
"Anchor Parks",NA,NA,NA,1
"Art","Jan",2013,Jan 2013,94
"Art","Jan",2014,Jan 2014,149
"Art","Jan",2015,Jan 2015,139
"Art","Jan",2016,Jan 2016,95
"Art","Jan",2017,Jan 2017,129
"Art","Jan",2018,Jan 2018,102
"Art","Jan",2019,Jan 2019,26
"Art","Feb",2013,Feb 2013,93
"Art","Feb",2014,Feb 2014,108
"Art","Feb",2015,Feb 2015,136
"Art","Feb",2016,Feb 2016,112
"Art","Feb",2017,Feb 2017,103
"Art","Feb",2018,Feb 2018,181
"Art","Feb",2019,Feb 2019,19
"Art","Mar",2013,Mar 2013,217
"Art","Mar",2014,Mar 2014,128
"Art","Mar",2015,Mar 2015,184
"Art","Mar",2016,Mar 2016,111
"Art","Mar",2017,Mar 2017,149
"Art","Mar",2018,Mar 2018,112
"Art","Mar",2019,Mar 2019,19
"Art","Apr",2013,Apr 2013,164
"Art","Apr",2014,Apr 2014,113
"Art","Apr",2015,Apr 2015,127
"Art","Apr",2016,Apr 2016,153
"Art","Apr",2017,Apr 2017,144
"Art","Apr",2018,Apr 2018,108
"Art","Apr",2019,Apr 2019,15
"Art","May",2013,May 2013,186
"Art","May",2014,May 2014,138
"Art","May",2015,May 2015,198
"Art","May",2016,May 2016,213
"Art","May",2017,May 2017,148
"Art","May",2018,May 2018,171
"Art","May",2019,May 2019,16
"Art","Jun",2013,Jun 2013,124
"Art","Jun",2014,Jun 2014,133
"Art","Jun",2015,Jun 2015,223
"Art","Jun",2016,Jun 2016,267
"Art","Jun",2017,Jun 2017,191
"Art","Jun",2018,Jun 2018,170
"Art","Jun",2019,Jun 2019,17
"Art","Jul",2013,Jul 2013,216
"Art","Jul",2014,Jul 2014,171
"Art","Jul",2015,Jul 2015,249
"Art","Jul",2016,Jul 2016,232
"Art","Jul",2017,Jul 2017,193
"Art","Jul",2018,Jul 2018,245
"Art","Jul",2019,Jul 2019,15
"Art","Aug",2013,Aug 2013,211
"Art","Aug",2014,Aug 2014,222
"Art","Aug",2015,Aug 2015,200
"Art","Aug",2016,Aug 2016,218
"Art","Aug",2017,Aug 2017,284
"Art","Aug",2018,Aug 2018,274
"Art","Aug",2019,Aug 2019,4
"Art","Sep",2013,Sep 2013,166
"Art","Sep",2014,Sep 2014,219
"Art","Sep",2015,Sep 2015,145
"Art","Sep",2016,Sep 2016,139
"Art","Sep",2017,Sep 2017,210
"Art","Sep",2018,Sep 2018,180
"Art","Sep",2019,Sep 2019,3
"Art","Oct",2013,Oct 2013,220
"Art","Oct",2014,Oct 2014,231
"Art","Oct",2015,Oct 2015,163
"Art","Oct",2016,Oct 2016,163
"Art","Oct",2017,Oct 2017,199
"Art","Oct",2018,Oct 2018,195
"Art","Oct",2019,Oct 2019,2
"Art","Nov",2013,Nov 2013,139
"Art","Nov",2014,Nov 2014,186
"Art","Nov",2015,Nov 2015,139
"Art","Nov",2016,Nov 2016,109
"Art","Nov",2017,Nov 2017,121
"Art","Nov",2018,Nov 2018,132
"Art","Nov",2019,Nov 2019,1
"Art","Dec",2013,Dec 2013,193
"Art","Dec",2014,Dec 2014,170
"Art","Dec",2015,Dec 2015,155
"Art","Dec",2016,Dec 2016,143
"Art","Dec",2017,Dec 2017,96
"Art","Dec",2018,Dec 2018,67
"Art","Dec",2019,Dec 2019,1
"Art",NA,NA,NA,4153
"Art in the Parks: Celebrating 50 Years","May",2018,May 2018,1
"Art in the Parks: Celebrating 50 Years","Jun",2017,Jun 2017,24
"Art in the Parks: Celebrating 50 Years","Jul",2017,Jul 2017,31
"Art in the Parks: Celebrating 50 Years","Aug",2017,Aug 2017,35
"Art in the Parks: Celebrating 50 Years","Sep",2017,Sep 2017,23
"Art in the Parks: Celebrating 50 Years","Oct",2017,Oct 2017,16
"Art in the Parks: Celebrating 50 Years","Nov",2017,Nov 2017,4
"Art in the Parks: Celebrating 50 Years",NA,NA,NA,147
"Art in the Parks: UNIQLO Park Expressions Grant","Apr",2018,Apr 2018,1
"Art in the Parks: UNIQLO Park Expressions Grant","May",2018,May 2018,3
"Art in the Parks: UNIQLO Park Expressions Grant","Jun",2017,Jun 2017,12
"Art in the Parks: UNIQLO Park Expressions Grant","Jul",2017,Jul 2017,5
"Art in the Parks: UNIQLO Park Expressions Grant","Jul",2018,Jul 2018,3
"Art in the Parks: UNIQLO Park Expressions Grant","Aug",2017,Aug 2017,4
"Art in the Parks: UNIQLO Park Expressions Grant","Aug",2018,Aug 2018,5
"Art in the Parks: UNIQLO Park Expressions Grant","Sep",2017,Sep 2017,11
"Art in the Parks: UNIQLO Park Expressions Grant","Oct",2016,Oct 2016,5
"Art in the Parks: UNIQLO Park Expressions Grant","Oct",2017,Oct 2017,7
"Art in the Parks: UNIQLO Park Expressions Grant","Nov",2017,Nov 2017,1
"Art in the Parks: UNIQLO Park Expressions Grant",NA,NA,NA,107
"Arts & Crafts","Jan",2013,Jan 2013,63
"Arts & Crafts","Jan",2014,Jan 2014,105
"Arts & Crafts","Jan",2015,Jan 2015,43
"Arts & Crafts","Jan",2016,Jan 2016,52
"Arts & Crafts","Jan",2017,Jan 2017,73
"Arts & Crafts","Jan",2018,Jan 2018,68
"Arts & Crafts","Jan",2019,Jan 2019,1
"Arts & Crafts","Feb",2013,Feb 2013,76
"Arts & Crafts","Feb",2014,Feb 2014,101
"Arts & Crafts","Feb",2015,Feb 2015,46
"Arts & Crafts","Feb",2016,Feb 2016,79
"Arts & Crafts","Feb",2017,Feb 2017,76
"Arts & Crafts","Feb",2018,Feb 2018,169
"Arts & Crafts","Feb",2019,Feb 2019,1
"Arts & Crafts","Mar",2013,Mar 2013,144
"Arts & Crafts","Mar",2014,Mar 2014,71
"Arts & Crafts","Mar",2015,Mar 2015,52
"Arts & Crafts","Mar",2016,Mar 2016,59
"Arts & Crafts","Mar",2017,Mar 2017,65
"Arts & Crafts","Mar",2018,Mar 2018,70
"Arts & Crafts","Mar",2019,Mar 2019,1
"Arts & Crafts","Apr",2013,Apr 2013,127
"Arts & Crafts","Apr",2014,Apr 2014,84
"Arts & Crafts","Apr",2015,Apr 2015,61
"Arts & Crafts","Apr",2016,Apr 2016,104
"Arts & Crafts","Apr",2017,Apr 2017,94
"Arts & Crafts","Apr",2018,Apr 2018,68
"Arts & Crafts","Apr",2019,Apr 2019,1
"Arts & Crafts","May",2013,May 2013,115
"Arts & Crafts","May",2014,May 2014,93
"Arts & Crafts","May",2015,May 2015,97
"Arts & Crafts","May",2016,May 2016,93
"Arts & Crafts","May",2017,May 2017,87
"Arts & Crafts","May",2018,May 2018,110
"Arts & Crafts","May",2019,May 2019,1
"Arts & Crafts","Jun",2013,Jun 2013,132
"Arts & Crafts","Jun",2014,Jun 2014,60
"Arts & Crafts","Jun",2015,Jun 2015,75
"Arts & Crafts","Jun",2016,Jun 2016,109
"Arts & Crafts","Jun",2017,Jun 2017,117
"Arts & Crafts","Jun",2018,Jun 2018,146
"Arts & Crafts","Jun",2019,Jun 2019,1
"Arts & Crafts","Jul",2013,Jul 2013,162
"Arts & Crafts","Jul",2014,Jul 2014,82
"Arts & Crafts","Jul",2015,Jul 2015,90
"Arts & Crafts","Jul",2016,Jul 2016,97
"Arts & Crafts","Jul",2017,Jul 2017,173
"Arts & Crafts","Jul",2018,Jul 2018,314
"Arts & Crafts","Jul",2019,Jul 2019,1
"Arts & Crafts","Aug",2013,Aug 2013,117
"Arts & Crafts","Aug",2014,Aug 2014,63
"Arts & Crafts","Aug",2015,Aug 2015,95
"Arts & Crafts","Aug",2016,Aug 2016,110
"Arts & Crafts","Aug",2017,Aug 2017,149
"Arts & Crafts","Aug",2018,Aug 2018,237
"Arts & Crafts","Aug",2019,Aug 2019,1
"Arts & Crafts","Sep",2013,Sep 2013,72
"Arts & Crafts","Sep",2014,Sep 2014,44
"Arts & Crafts","Sep",2015,Sep 2015,55
"Arts & Crafts","Sep",2016,Sep 2016,92
"Arts & Crafts","Sep",2017,Sep 2017,112
"Arts & Crafts","Sep",2018,Sep 2018,77
"Arts & Crafts","Sep",2019,Sep 2019,1
"Arts & Crafts","Oct",2013,Oct 2013,127
"Arts & Crafts","Oct",2014,Oct 2014,73
"Arts & Crafts","Oct",2015,Oct 2015,68
"Arts & Crafts","Oct",2016,Oct 2016,146
"Arts & Crafts","Oct",2017,Oct 2017,98
"Arts & Crafts","Oct",2018,Oct 2018,129
"Arts & Crafts","Oct",2019,Oct 2019,1
"Arts & Crafts","Nov",2013,Nov 2013,130
"Arts & Crafts","Nov",2014,Nov 2014,66
"Arts & Crafts","Nov",2015,Nov 2015,48
"Arts & Crafts","Nov",2016,Nov 2016,72
"Arts & Crafts","Nov",2017,Nov 2017,64
"Arts & Crafts","Nov",2018,Nov 2018,59
"Arts & Crafts","Nov",2019,Nov 2019,1
"Arts & Crafts","Dec",2013,Dec 2013,165
"Arts & Crafts","Dec",2014,Dec 2014,55
"Arts & Crafts","Dec",2015,Dec 2015,41
"Arts & Crafts","Dec",2016,Dec 2016,95
"Arts & Crafts","Dec",2017,Dec 2017,67
"Arts & Crafts","Dec",2018,Dec 2018,48
"Arts & Crafts","Dec",2019,Dec 2019,1
"Arts & Crafts",NA,NA,NA,1598
"Arts, Culture & Fun Series","Jan",2013,Jan 2013,4
"Arts, Culture & Fun Series","Jan",2014,Jan 2014,3
"Arts, Culture & Fun Series","Jan",2015,Jan 2015,6
"Arts, Culture & Fun Series","Jan",2016,Jan 2016,15
"Arts, Culture & Fun Series","Jan",2017,Jan 2017,2
"Arts, Culture & Fun Series","Jan",2018,Jan 2018,5
"Arts, Culture & Fun Series","Feb",2013,Feb 2013,1
"Arts, Culture & Fun Series","Feb",2014,Feb 2014,10
"Arts, Culture & Fun Series","Feb",2015,Feb 2015,5
"Arts, Culture & Fun Series","Feb",2016,Feb 2016,9
"Arts, Culture & Fun Series","Feb",2017,Feb 2017,5
"Arts, Culture & Fun Series","Feb",2018,Feb 2018,8
"Arts, Culture & Fun Series","Mar",2013,Mar 2013,3
"Arts, Culture & Fun Series","Mar",2014,Mar 2014,5
"Arts, Culture & Fun Series","Mar",2015,Mar 2015,1
"Arts, Culture & Fun Series","Mar",2016,Mar 2016,11
"Arts, Culture & Fun Series","Mar",2017,Mar 2017,8
"Arts, Culture & Fun Series","Mar",2018,Mar 2018,12
"Arts, Culture & Fun Series","Apr",2013,Apr 2013,11
"Arts, Culture & Fun Series","Apr",2014,Apr 2014,3
"Arts, Culture & Fun Series","Apr",2015,Apr 2015,9
"Arts, Culture & Fun Series","Apr",2016,Apr 2016,5
"Arts, Culture & Fun Series","Apr",2017,Apr 2017,5
"Arts, Culture & Fun Series","Apr",2018,Apr 2018,14
"Arts, Culture & Fun Series","May",2013,May 2013,14
"Arts, Culture & Fun Series","May",2014,May 2014,4
"Arts, Culture & Fun Series","May",2015,May 2015,5
"Arts, Culture & Fun Series","May",2016,May 2016,7
"Arts, Culture & Fun Series","May",2017,May 2017,3
"Arts, Culture & Fun Series","May",2018,May 2018,13
"Arts, Culture & Fun Series","Jun",2013,Jun 2013,26
"Arts, Culture & Fun Series","Jun",2014,Jun 2014,20
"Arts, Culture & Fun Series","Jun",2015,Jun 2015,12
"Arts, Culture & Fun Series","Jun",2016,Jun 2016,34
"Arts, Culture & Fun Series","Jun",2017,Jun 2017,35
"Arts, Culture & Fun Series","Jun",2018,Jun 2018,16
"Arts, Culture & Fun Series","Jul",2013,Jul 2013,4
"Arts, Culture & Fun Series","Jul",2014,Jul 2014,6
"Arts, Culture & Fun Series","Jul",2015,Jul 2015,26
"Arts, Culture & Fun Series","Jul",2016,Jul 2016,38
"Arts, Culture & Fun Series","Jul",2017,Jul 2017,15
"Arts, Culture & Fun Series","Jul",2018,Jul 2018,23
"Arts, Culture & Fun Series","Aug",2013,Aug 2013,5
"Arts, Culture & Fun Series","Aug",2014,Aug 2014,16
"Arts, Culture & Fun Series","Aug",2015,Aug 2015,21
"Arts, Culture & Fun Series","Aug",2016,Aug 2016,34
"Arts, Culture & Fun Series","Aug",2017,Aug 2017,16
"Arts, Culture & Fun Series","Aug",2018,Aug 2018,14
"Arts, Culture & Fun Series","Sep",2014,Sep 2014,6
"Arts, Culture & Fun Series","Sep",2015,Sep 2015,3
"Arts, Culture & Fun Series","Sep",2016,Sep 2016,14
"Arts, Culture & Fun Series","Sep",2017,Sep 2017,10
"Arts, Culture & Fun Series","Sep",2018,Sep 2018,10
"Arts, Culture & Fun Series","Oct",2013,Oct 2013,5
"Arts, Culture & Fun Series","Oct",2014,Oct 2014,7
"Arts, Culture & Fun Series","Oct",2015,Oct 2015,10
"Arts, Culture & Fun Series","Oct",2016,Oct 2016,7
"Arts, Culture & Fun Series","Oct",2017,Oct 2017,14
"Arts, Culture & Fun Series","Oct",2018,Oct 2018,16
"Arts, Culture & Fun Series","Nov",2013,Nov 2013,6
"Arts, Culture & Fun Series","Nov",2014,Nov 2014,7
"Arts, Culture & Fun Series","Nov",2015,Nov 2015,6
"Arts, Culture & Fun Series","Nov",2016,Nov 2016,6
"Arts, Culture & Fun Series","Nov",2017,Nov 2017,7
"Arts, Culture & Fun Series","Nov",2018,Nov 2018,4
"Arts, Culture & Fun Series","Dec",2013,Dec 2013,1
"Arts, Culture & Fun Series","Dec",2014,Dec 2014,5
"Arts, Culture & Fun Series","Dec",2015,Dec 2015,8
"Arts, Culture & Fun Series","Dec",2016,Dec 2016,8
"Arts, Culture & Fun Series","Dec",2017,Dec 2017,6
"Arts, Culture & Fun Series","Dec",2018,Dec 2018,1
"Arts, Culture & Fun Series",NA,NA,NA,521
"Astronomy","Jan",2013,Jan 2013,8
"Astronomy","Jan",2014,Jan 2014,4
"Astronomy","Jan",2015,Jan 2015,5
"Astronomy","Jan",2016,Jan 2016,5
"Astronomy","Jan",2017,Jan 2017,4
"Astronomy","Jan",2018,Jan 2018,4
"Astronomy","Feb",2014,Feb 2014,1
"Astronomy","Feb",2015,Feb 2015,6
"Astronomy","Feb",2016,Feb 2016,3
"Astronomy","Feb",2017,Feb 2017,2
"Astronomy","Feb",2018,Feb 2018,4
"Astronomy","Mar",2013,Mar 2013,6
"Astronomy","Mar",2014,Mar 2014,5
"Astronomy","Mar",2015,Mar 2015,3
"Astronomy","Mar",2016,Mar 2016,5
"Astronomy","Mar",2017,Mar 2017,6
"Astronomy","Mar",2018,Mar 2018,4
"Astronomy","Apr",2013,Apr 2013,2
"Astronomy","Apr",2015,Apr 2015,2
"Astronomy","Apr",2016,Apr 2016,4
"Astronomy","Apr",2018,Apr 2018,7
"Astronomy","May",2016,May 2016,5
"Astronomy","May",2017,May 2017,2
"Astronomy","May",2018,May 2018,9
"Astronomy","Jun",2013,Jun 2013,3
"Astronomy","Jun",2016,Jun 2016,11
"Astronomy","Jun",2017,Jun 2017,2
"Astronomy","Jun",2018,Jun 2018,12
"Astronomy","Jul",2013,Jul 2013,4
"Astronomy","Jul",2015,Jul 2015,7
"Astronomy","Jul",2016,Jul 2016,11
"Astronomy","Jul",2017,Jul 2017,3
"Astronomy","Jul",2018,Jul 2018,13
"Astronomy","Aug",2013,Aug 2013,5
"Astronomy","Aug",2014,Aug 2014,3
"Astronomy","Aug",2015,Aug 2015,7
"Astronomy","Aug",2016,Aug 2016,13
"Astronomy","Aug",2017,Aug 2017,7
"Astronomy","Aug",2018,Aug 2018,14
"Astronomy","Sep",2013,Sep 2013,1
"Astronomy","Sep",2014,Sep 2014,3
"Astronomy","Sep",2015,Sep 2015,4
"Astronomy","Sep",2016,Sep 2016,6
"Astronomy","Sep",2017,Sep 2017,3
"Astronomy","Sep",2018,Sep 2018,6
"Astronomy","Oct",2013,Oct 2013,4
"Astronomy","Oct",2014,Oct 2014,5
"Astronomy","Oct",2015,Oct 2015,8
"Astronomy","Oct",2016,Oct 2016,10
"Astronomy","Oct",2017,Oct 2017,5
"Astronomy","Oct",2018,Oct 2018,8
"Astronomy","Nov",2013,Nov 2013,6
"Astronomy","Nov",2014,Nov 2014,6
"Astronomy","Nov",2015,Nov 2015,6
"Astronomy","Nov",2016,Nov 2016,6
"Astronomy","Nov",2017,Nov 2017,3
"Astronomy","Nov",2018,Nov 2018,2
"Astronomy","Dec",2013,Dec 2013,6
"Astronomy","Dec",2014,Dec 2014,7
"Astronomy","Dec",2015,Dec 2015,8
"Astronomy","Dec",2016,Dec 2016,7
"Astronomy","Dec",2017,Dec 2017,6
"Astronomy","Dec",2018,Dec 2018,6
"Astronomy",NA,NA,NA,40
"Best for Kids","Jan",2013,Jan 2013,109
"Best for Kids","Jan",2014,Jan 2014,75
"Best for Kids","Jan",2015,Jan 2015,66
"Best for Kids","Jan",2016,Jan 2016,98
"Best for Kids","Jan",2017,Jan 2017,83
"Best for Kids","Jan",2018,Jan 2018,87
"Best for Kids","Jan",2019,Jan 2019,48
"Best for Kids","Feb",2013,Feb 2013,113
"Best for Kids","Feb",2014,Feb 2014,104
"Best for Kids","Feb",2015,Feb 2015,128
"Best for Kids","Feb",2016,Feb 2016,171
"Best for Kids","Feb",2017,Feb 2017,120
"Best for Kids","Feb",2018,Feb 2018,184
"Best for Kids","Feb",2019,Feb 2019,46
"Best for Kids","Mar",2013,Mar 2013,188
"Best for Kids","Mar",2014,Mar 2014,90
"Best for Kids","Mar",2015,Mar 2015,85
"Best for Kids","Mar",2016,Mar 2016,133
"Best for Kids","Mar",2017,Mar 2017,71
"Best for Kids","Mar",2018,Mar 2018,101
"Best for Kids","Mar",2019,Mar 2019,1
"Best for Kids","Apr",2013,Apr 2013,261
"Best for Kids","Apr",2014,Apr 2014,291
"Best for Kids","Apr",2015,Apr 2015,189
"Best for Kids","Apr",2016,Apr 2016,251
"Best for Kids","Apr",2017,Apr 2017,263
"Best for Kids","Apr",2018,Apr 2018,141
"Best for Kids","Apr",2019,Apr 2019,1
"Best for Kids","May",2013,May 2013,314
"Best for Kids","May",2014,May 2014,433
"Best for Kids","May",2015,May 2015,294
"Best for Kids","May",2016,May 2016,349
"Best for Kids","May",2017,May 2017,259
"Best for Kids","May",2018,May 2018,237
"Best for Kids","May",2019,May 2019,1
"Best for Kids","Jun",2013,Jun 2013,394
"Best for Kids","Jun",2014,Jun 2014,447
"Best for Kids","Jun",2015,Jun 2015,358
"Best for Kids","Jun",2016,Jun 2016,441
"Best for Kids","Jun",2017,Jun 2017,363
"Best for Kids","Jun",2018,Jun 2018,340
"Best for Kids","Jun",2019,Jun 2019,1
"Best for Kids","Jul",2013,Jul 2013,533
"Best for Kids","Jul",2014,Jul 2014,597
"Best for Kids","Jul",2015,Jul 2015,673
"Best for Kids","Jul",2016,Jul 2016,506
"Best for Kids","Jul",2017,Jul 2017,504
"Best for Kids","Jul",2018,Jul 2018,714
"Best for Kids","Jul",2019,Jul 2019,1
"Best for Kids","Aug",2013,Aug 2013,506
"Best for Kids","Aug",2014,Aug 2014,612
"Best for Kids","Aug",2015,Aug 2015,707
"Best for Kids","Aug",2016,Aug 2016,577
"Best for Kids","Aug",2017,Aug 2017,567
"Best for Kids","Aug",2018,Aug 2018,679
"Best for Kids","Aug",2019,Aug 2019,1
"Best for Kids","Sep",2013,Sep 2013,191
"Best for Kids","Sep",2014,Sep 2014,332
"Best for Kids","Sep",2015,Sep 2015,301
"Best for Kids","Sep",2016,Sep 2016,269
"Best for Kids","Sep",2017,Sep 2017,220
"Best for Kids","Sep",2018,Sep 2018,289
"Best for Kids","Sep",2019,Sep 2019,1
"Best for Kids","Oct",2013,Oct 2013,230
"Best for Kids","Oct",2014,Oct 2014,317
"Best for Kids","Oct",2015,Oct 2015,300
"Best for Kids","Oct",2016,Oct 2016,196
"Best for Kids","Oct",2017,Oct 2017,219
"Best for Kids","Oct",2018,Oct 2018,259
"Best for Kids","Oct",2019,Oct 2019,1
"Best for Kids","Nov",2013,Nov 2013,149
"Best for Kids","Nov",2014,Nov 2014,148
"Best for Kids","Nov",2015,Nov 2015,173
"Best for Kids","Nov",2016,Nov 2016,96
"Best for Kids","Nov",2017,Nov 2017,141
"Best for Kids","Nov",2018,Nov 2018,133
"Best for Kids","Nov",2019,Nov 2019,1
"Best for Kids","Dec",2013,Dec 2013,213
"Best for Kids","Dec",2014,Dec 2014,149
"Best for Kids","Dec",2015,Dec 2015,186
"Best for Kids","Dec",2016,Dec 2016,117
"Best for Kids","Dec",2017,Dec 2017,139
"Best for Kids","Dec",2018,Dec 2018,108
"Best for Kids","Dec",2019,Dec 2019,1
"Best for Kids",NA,NA,NA,3495
"Bike Month NYC","Apr",2016,Apr 2016,1
"Bike Month NYC","May",2013,May 2013,48
"Bike Month NYC","May",2014,May 2014,18
"Bike Month NYC","May",2016,May 2016,10
"Bike Month NYC","May",2017,May 2017,8
"Bike Month NYC","May",2018,May 2018,3
"Bike Month NYC","Jun",2013,Jun 2013,2
"Bike Month NYC","Jun",2017,Jun 2017,1
"Birding","Jan",2013,Jan 2013,34
"Birding","Jan",2014,Jan 2014,8
"Birding","Jan",2015,Jan 2015,15
"Birding","Jan",2016,Jan 2016,5
"Birding","Jan",2017,Jan 2017,4
"Birding","Jan",2018,Jan 2018,8
"Birding","Feb",2013,Feb 2013,31
"Birding","Feb",2014,Feb 2014,9
"Birding","Feb",2015,Feb 2015,15
"Birding","Feb",2016,Feb 2016,10
"Birding","Feb",2017,Feb 2017,9
"Birding","Feb",2018,Feb 2018,15
"Birding","Mar",2013,Mar 2013,46
"Birding","Mar",2014,Mar 2014,8
"Birding","Mar",2015,Mar 2015,14
"Birding","Mar",2016,Mar 2016,7
"Birding","Mar",2017,Mar 2017,3
"Birding","Mar",2018,Mar 2018,2
"Birding","Apr",2013,Apr 2013,65
"Birding","Apr",2014,Apr 2014,42
"Birding","Apr",2015,Apr 2015,53
"Birding","Apr",2016,Apr 2016,84
"Birding","Apr",2017,Apr 2017,27
"Birding","Apr",2018,Apr 2018,32
"Birding","May",2013,May 2013,64
"Birding","May",2014,May 2014,51
"Birding","May",2015,May 2015,68
"Birding","May",2016,May 2016,69
"Birding","May",2017,May 2017,42
"Birding","May",2018,May 2018,38
"Birding","Jun",2013,Jun 2013,33
"Birding","Jun",2014,Jun 2014,33
"Birding","Jun",2015,Jun 2015,28
"Birding","Jun",2016,Jun 2016,43
"Birding","Jun",2017,Jun 2017,31
"Birding","Jun",2018,Jun 2018,14
"Birding","Jul",2013,Jul 2013,37
"Birding","Jul",2014,Jul 2014,16
"Birding","Jul",2015,Jul 2015,19
"Birding","Jul",2016,Jul 2016,36
"Birding","Jul",2017,Jul 2017,25
"Birding","Jul",2018,Jul 2018,13
"Birding","Aug",2013,Aug 2013,30
"Birding","Aug",2014,Aug 2014,16
"Birding","Aug",2015,Aug 2015,16
"Birding","Aug",2016,Aug 2016,21
"Birding","Aug",2017,Aug 2017,11
"Birding","Aug",2018,Aug 2018,4
"Birding","Sep",2013,Sep 2013,27
"Birding","Sep",2014,Sep 2014,18
"Birding","Sep",2015,Sep 2015,45
"Birding","Sep",2016,Sep 2016,24
"Birding","Sep",2017,Sep 2017,36
"Birding","Sep",2018,Sep 2018,18
"Birding","Oct",2013,Oct 2013,23
"Birding","Oct",2014,Oct 2014,46
"Birding","Oct",2015,Oct 2015,49
"Birding","Oct",2016,Oct 2016,19
"Birding","Oct",2017,Oct 2017,36
"Birding","Oct",2018,Oct 2018,19
"Birding","Nov",2013,Nov 2013,25
"Birding","Nov",2014,Nov 2014,35
"Birding","Nov",2015,Nov 2015,23
"Birding","Nov",2016,Nov 2016,10
"Birding","Nov",2017,Nov 2017,14
"Birding","Nov",2018,Nov 2018,9
"Birding","Dec",2013,Dec 2013,20
"Birding","Dec",2014,Dec 2014,7
"Birding","Dec",2015,Dec 2015,20
"Birding","Dec",2016,Dec 2016,8
"Birding","Dec",2017,Dec 2017,15
"Birding","Dec",2018,Dec 2018,8
"Birding",NA,NA,NA,874
"Black History Month","Jan",2015,Jan 2015,14
"Black History Month","Jan",2016,Jan 2016,14
"Black History Month","Jan",2017,Jan 2017,1
"Black History Month","Jan",2018,Jan 2018,1
"Black History Month","Feb",2013,Feb 2013,27
"Black History Month","Feb",2014,Feb 2014,14
"Black History Month","Feb",2015,Feb 2015,23
"Black History Month","Feb",2016,Feb 2016,53
"Black History Month","Feb",2017,Feb 2017,12
"Black History Month","Feb",2018,Feb 2018,23
"Black History Month","Mar",2014,Mar 2014,2
"Black History Month","Mar",2016,Mar 2016,20
"Black History Month","Mar",2017,Mar 2017,1
